source_dataset,source_row_id,label_3intent
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3252,RAISE
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3253,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3261,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3266,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3268,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:327,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3274,RAISE
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3278,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:328,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3282,RAISE
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3287,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3290,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3292,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3293,RAISE
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3294,RAISE
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3298,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:33,RAISE
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:330,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3301,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3302,RAISE
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3305,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3308,RAISE
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3311,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3312,RAISE
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3314,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3315,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3318,RAISE
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3319,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:332,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3322,RAISE
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3324,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3325,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3327,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3328,RAISE
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3329,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3331,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3332,RAISE
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3334,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3338,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:334,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3342,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3346,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3347,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:335,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3353,RAISE
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3357,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3362,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3364,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3366,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3371,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3373,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3375,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3376,RAISE
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:338,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3381,RAISE
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3382,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3384,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3386,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3387,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:339,RAISE
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3390,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3395,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:340,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3403,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3405,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3412,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3417,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3418,RAISE
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3421,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3424,RAISE
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3426,RAISE
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3427,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3428,RAISE
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:343,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3430,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3431,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3432,RAISE
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3438,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3440,RAISE
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3443,RAISE
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3445,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3446,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3448,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3452,RAISE
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3453,RAISE
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3454,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3455,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3459,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3460,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3462,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3465,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3467,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3468,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3478,RAISE
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:348,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3480,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3482,RAISE
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3484,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3485,RAISE
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3486,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3487,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3490,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3493,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3495,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3498,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:35,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:350,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3501,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3503,RAISE
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3505,RAISE
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3511,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3515,RAISE
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3518,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3519,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:352,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3520,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3521,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3524,RAISE
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3525,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3526,RAISE
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3527,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3528,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3529,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3531,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3532,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3534,RAISE
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3535,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3536,RAISE
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3538,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3541,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3547,RAISE
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3549,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:355,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3558,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3560,RAISE
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3561,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3562,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3564,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3565,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3569,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:357,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3580,RAISE
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3585,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3587,RAISE
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3591,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3593,RAISE
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3600,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3603,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3604,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3607,RAISE
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3609,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:361,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3610,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3614,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3615,RAISE
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3616,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:362,RAISE
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3621,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3626,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3627,RAISE
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3629,RAISE
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3631,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3632,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3638,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3639,RAISE
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:364,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3642,RAISE
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3644,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3649,RAISE
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:365,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3655,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3661,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3662,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3665,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3668,RAISE
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3672,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3673,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3676,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3677,RAISE
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3678,RAISE
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3682,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3684,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3686,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3687,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3689,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:369,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3690,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3691,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3694,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3697,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3699,RAISE
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:370,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3701,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3702,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3705,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3710,RAISE
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3716,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:372,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3720,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3722,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3723,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3724,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3725,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3726,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3729,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3734,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3738,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3747,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3748,RAISE
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:375,RAISE
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3752,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3757,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3765,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3766,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3768,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:377,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3772,RAISE
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3776,RAISE
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3778,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:378,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3781,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3784,RAISE
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3791,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3792,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3794,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3796,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3798,RAISE
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:38,RAISE
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3802,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3804,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3806,RAISE
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3807,RAISE
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3808,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:381,RAISE
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3810,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3813,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3815,RAISE
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3816,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3820,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3822,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3824,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3825,RAISE
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3826,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3828,RAISE
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3829,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3830,RAISE
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3838,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3841,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3842,RAISE
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3845,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:385,RAISE
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3854,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3855,RAISE
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3856,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3857,RAISE
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3859,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3861,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3862,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3864,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3868,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3872,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3875,RAISE
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3876,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3878,RAISE
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3879,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3882,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3886,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3889,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:389,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3892,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3897,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3905,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3907,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:391,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3910,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3912,RAISE
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3916,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3923,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:393,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3932,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3935,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3936,RAISE
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3945,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3946,RAISE
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3948,RAISE
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3949,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3951,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3958,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3963,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3968,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3969,RAISE
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:397,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3970,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3971,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3972,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3977,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3979,RAISE
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:398,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3980,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3984,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3989,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3992,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:3994,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:400,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:4000,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:4001,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:4002,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:4007,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:4008,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:401,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:4010,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:4013,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:4014,RAISE
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:402,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:4021,RAISE
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:4022,RAISE
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:4026,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:4027,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:4028,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:403,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:4031,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:4036,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:4043,CALL
