source_dataset,source_row_id,label_3intent
jevonmao/poker-gto-100k,action_sft:train:40509,CALL
jevonmao/poker-gto-100k,action_sft:train:40973,CALL
jevonmao/poker-gto-100k,action_sft:train:41237,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:41238,RAISE
jevonmao/poker-gto-100k,action_sft:train:41347,CALL
jevonmao/poker-gto-100k,action_sft:train:41348,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:41349,CALL
jevonmao/poker-gto-100k,action_sft:train:41351,CALL
jevonmao/poker-gto-100k,action_sft:train:41352,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:42228,CALL
jevonmao/poker-gto-100k,action_sft:train:42229,CALL
jevonmao/poker-gto-100k,action_sft:train:42829,CALL
jevonmao/poker-gto-100k,action_sft:train:42830,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:42831,RAISE
jevonmao/poker-gto-100k,action_sft:train:43260,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:43262,CALL
jevonmao/poker-gto-100k,action_sft:train:43524,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:43525,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:43548,CALL
jevonmao/poker-gto-100k,action_sft:train:43549,CALL
jevonmao/poker-gto-100k,action_sft:train:43550,CALL
jevonmao/poker-gto-100k,action_sft:train:43551,CALL
jevonmao/poker-gto-100k,action_sft:train:43552,CALL
jevonmao/poker-gto-100k,action_sft:train:43553,CALL
jevonmao/poker-gto-100k,action_sft:train:44120,CALL
jevonmao/poker-gto-100k,action_sft:train:44121,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:44122,RAISE
jevonmao/poker-gto-100k,action_sft:train:44454,CALL
jevonmao/poker-gto-100k,action_sft:train:44686,RAISE
jevonmao/poker-gto-100k,action_sft:train:44687,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:44698,CALL
jevonmao/poker-gto-100k,action_sft:train:44699,CALL
jevonmao/poker-gto-100k,action_sft:train:44700,CALL
jevonmao/poker-gto-100k,action_sft:train:44701,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:44703,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:44704,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:44705,RAISE
jevonmao/poker-gto-100k,action_sft:train:45636,CALL
jevonmao/poker-gto-100k,action_sft:train:45637,CALL
jevonmao/poker-gto-100k,action_sft:train:45638,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:46324,CALL
jevonmao/poker-gto-100k,action_sft:train:46325,CALL
jevonmao/poker-gto-100k,action_sft:train:47378,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:47379,CALL
jevonmao/poker-gto-100k,action_sft:train:47660,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:47661,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:47698,CALL
jevonmao/poker-gto-100k,action_sft:train:47699,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:48348,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:48349,CALL
jevonmao/poker-gto-100k,action_sft:train:48350,CALL
jevonmao/poker-gto-100k,action_sft:train:48818,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:48819,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:48820,CALL
jevonmao/poker-gto-100k,action_sft:train:49096,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:49097,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:49098,RAISE
jevonmao/poker-gto-100k,action_sft:train:49187,CALL
jevonmao/poker-gto-100k,action_sft:train:49188,CALL
jevonmao/poker-gto-100k,action_sft:train:49189,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:49190,CALL
jevonmao/poker-gto-100k,action_sft:train:49191,CALL
jevonmao/poker-gto-100k,action_sft:train:50003,CALL
jevonmao/poker-gto-100k,action_sft:train:50005,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:50561,CALL
jevonmao/poker-gto-100k,action_sft:train:50562,CALL
jevonmao/poker-gto-100k,action_sft:train:50956,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:50957,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:51226,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:51227,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:51228,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:51252,CALL
jevonmao/poker-gto-100k,action_sft:train:51253,CALL
jevonmao/poker-gto-100k,action_sft:train:51254,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:51257,CALL
jevonmao/poker-gto-100k,action_sft:train:51743,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:51745,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:51970,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:51972,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:52202,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:52204,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:52227,CALL
jevonmao/poker-gto-100k,action_sft:train:52228,CALL
jevonmao/poker-gto-100k,action_sft:train:52229,CALL
jevonmao/poker-gto-100k,action_sft:train:52230,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:52231,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:52232,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:52233,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:52234,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:53195,RAISE
jevonmao/poker-gto-100k,action_sft:train:53196,RAISE
jevonmao/poker-gto-100k,action_sft:train:53845,CALL
jevonmao/poker-gto-100k,action_sft:train:53847,CALL
jevonmao/poker-gto-100k,action_sft:train:54533,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:54535,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:54919,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:54921,CALL
jevonmao/poker-gto-100k,action_sft:train:55129,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:55130,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:55131,RAISE
jevonmao/poker-gto-100k,action_sft:train:55157,CALL
jevonmao/poker-gto-100k,action_sft:train:55158,CALL
jevonmao/poker-gto-100k,action_sft:train:55159,CALL
jevonmao/poker-gto-100k,action_sft:train:55160,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:55161,CALL
jevonmao/poker-gto-100k,action_sft:train:55162,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:55837,CALL
jevonmao/poker-gto-100k,action_sft:train:55839,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:56275,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:56564,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:56565,RAISE
jevonmao/poker-gto-100k,action_sft:train:56566,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:56640,CALL
jevonmao/poker-gto-100k,action_sft:train:56642,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:56645,CALL
jevonmao/poker-gto-100k,action_sft:train:57575,CALL
jevonmao/poker-gto-100k,action_sft:train:57576,CALL
jevonmao/poker-gto-100k,action_sft:train:58166,CALL
jevonmao/poker-gto-100k,action_sft:train:58167,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:58601,CALL
jevonmao/poker-gto-100k,action_sft:train:58602,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:58603,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:58880,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:58900,CALL
jevonmao/poker-gto-100k,action_sft:train:58901,CALL
jevonmao/poker-gto-100k,action_sft:train:58904,CALL
jevonmao/poker-gto-100k,action_sft:train:59476,CALL
jevonmao/poker-gto-100k,action_sft:train:59732,CALL
jevonmao/poker-gto-100k,action_sft:train:59733,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:59970,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:59974,CALL
jevonmao/poker-gto-100k,action_sft:train:59975,CALL
jevonmao/poker-gto-100k,action_sft:train:59976,CALL
jevonmao/poker-gto-100k,action_sft:train:59977,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:59979,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:59980,RAISE
jevonmao/poker-gto-100k,action_sft:train:59981,RAISE
jevonmao/poker-gto-100k,action_sft:train:59982,RAISE
jevonmao/poker-gto-100k,action_sft:train:60813,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:60814,CALL
jevonmao/poker-gto-100k,action_sft:train:60815,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:61545,CALL
jevonmao/poker-gto-100k,action_sft:train:61546,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:62124,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:62125,CALL
jevonmao/poker-gto-100k,action_sft:train:62486,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:62488,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:62778,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:62779,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:62861,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:62862,CALL
jevonmao/poker-gto-100k,action_sft:train:62864,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:62865,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:62866,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:63459,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:63837,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:63839,CALL
jevonmao/poker-gto-100k,action_sft:train:64111,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:64199,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:64200,CALL
jevonmao/poker-gto-100k,action_sft:train:64201,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:64202,RAISE
jevonmao/poker-gto-100k,action_sft:train:64203,CALL
jevonmao/poker-gto-100k,action_sft:train:65609,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:65610,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:66027,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:66028,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:66029,CALL
jevonmao/poker-gto-100k,action_sft:train:66289,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:66291,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:66324,CALL
jevonmao/poker-gto-100k,action_sft:train:66325,CALL
jevonmao/poker-gto-100k,action_sft:train:66327,CALL
jevonmao/poker-gto-100k,action_sft:train:66328,CALL
jevonmao/poker-gto-100k,action_sft:train:66847,CALL
jevonmao/poker-gto-100k,action_sft:train:67155,CALL
jevonmao/poker-gto-100k,action_sft:train:67156,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:67348,RAISE
jevonmao/poker-gto-100k,action_sft:train:67352,CALL
jevonmao/poker-gto-100k,action_sft:train:67354,CALL
jevonmao/poker-gto-100k,action_sft:train:67355,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:67356,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:67357,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:67359,RAISE
jevonmao/poker-gto-100k,action_sft:train:67360,RAISE
jevonmao/poker-gto-100k,action_sft:train:68363,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:68364,CALL
jevonmao/poker-gto-100k,action_sft:train:69094,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:69095,CALL
jevonmao/poker-gto-100k,action_sft:train:69731,RAISE
jevonmao/poker-gto-100k,action_sft:train:69732,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:70018,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:70019,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:70020,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:70239,RAISE
jevonmao/poker-gto-100k,action_sft:train:70241,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:70266,CALL
jevonmao/poker-gto-100k,action_sft:train:70270,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:70271,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:70959,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:70960,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:71399,CALL
jevonmao/poker-gto-100k,action_sft:train:71400,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:71685,RAISE
jevonmao/poker-gto-100k,action_sft:train:71686,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:71772,CALL
jevonmao/poker-gto-100k,action_sft:train:71773,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:71774,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:71775,RAISE
jevonmao/poker-gto-100k,action_sft:train:71776,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:71777,CALL
jevonmao/poker-gto-100k,action_sft:train:72669,CALL
jevonmao/poker-gto-100k,action_sft:train:72670,RAISE
jevonmao/poker-gto-100k,action_sft:train:72671,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:73284,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:73285,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:73751,RAISE
jevonmao/poker-gto-100k,action_sft:train:73752,RAISE
jevonmao/poker-gto-100k,action_sft:train:73987,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:73988,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:74015,CALL
jevonmao/poker-gto-100k,action_sft:train:74016,CALL
jevonmao/poker-gto-100k,action_sft:train:74017,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:74019,CALL
jevonmao/poker-gto-100k,action_sft:train:74541,RAISE
jevonmao/poker-gto-100k,action_sft:train:74542,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:74543,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:74847,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:74848,CALL
jevonmao/poker-gto-100k,action_sft:train:75094,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:75095,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:75097,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:75955,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:76698,CALL
jevonmao/poker-gto-100k,action_sft:train:76699,CALL
jevonmao/poker-gto-100k,action_sft:train:76700,CALL
jevonmao/poker-gto-100k,action_sft:train:77264,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:77515,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:77516,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:77517,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:77676,RAISE
jevonmao/poker-gto-100k,action_sft:train:77678,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:77692,CALL
jevonmao/poker-gto-100k,action_sft:train:77693,CALL
jevonmao/poker-gto-100k,action_sft:train:77694,CALL
jevonmao/poker-gto-100k,action_sft:train:77695,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:77696,CALL
jevonmao/poker-gto-100k,action_sft:train:78321,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:78726,CALL
jevonmao/poker-gto-100k,action_sft:train:78727,CALL
jevonmao/poker-gto-100k,action_sft:train:79006,CALL
jevonmao/poker-gto-100k,action_sft:train:79089,CALL
jevonmao/poker-gto-100k,action_sft:train:79090,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:79091,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:79092,CALL
jevonmao/poker-gto-100k,action_sft:train:79093,CALL
jevonmao/poker-gto-100k,action_sft:train:79959,RAISE
jevonmao/poker-gto-100k,action_sft:train:80449,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:80450,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:80854,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:80855,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:81145,RAISE
jevonmao/poker-gto-100k,action_sft:train:81146,RAISE
jevonmao/poker-gto-100k,action_sft:train:81168,CALL
jevonmao/poker-gto-100k,action_sft:train:81169,CALL
jevonmao/poker-gto-100k,action_sft:train:81170,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:81172,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:81670,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:81926,CALL
jevonmao/poker-gto-100k,action_sft:train:81928,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:82178,CALL
jevonmao/poker-gto-100k,action_sft:train:82185,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:82186,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:82187,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:82190,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:83085,CALL
jevonmao/poker-gto-100k,action_sft:train:83867,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:83868,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:84560,CALL
jevonmao/poker-gto-100k,action_sft:train:84561,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:84562,RAISE
jevonmao/poker-gto-100k,action_sft:train:84895,CALL
jevonmao/poker-gto-100k,action_sft:train:84896,CALL
jevonmao/poker-gto-100k,action_sft:train:84897,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:85182,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:85183,CALL
jevonmao/poker-gto-100k,action_sft:train:85775,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:85776,CALL
jevonmao/poker-gto-100k,action_sft:train:86227,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:86473,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:86474,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:86475,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:86561,CALL
jevonmao/poker-gto-100k,action_sft:train:86563,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:86564,CALL
jevonmao/poker-gto-100k,action_sft:train:87503,CALL
jevonmao/poker-gto-100k,action_sft:train:88086,CALL
jevonmao/poker-gto-100k,action_sft:train:88480,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:88747,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:88763,CALL
jevonmao/poker-gto-100k,action_sft:train:88764,CALL
jevonmao/poker-gto-100k,action_sft:train:88766,CALL
jevonmao/poker-gto-100k,action_sft:train:88767,CALL
jevonmao/poker-gto-100k,action_sft:train:89283,RAISE
jevonmao/poker-gto-100k,action_sft:train:89576,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:89577,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:89578,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:89794,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:89795,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:89796,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:89797,RAISE
jevonmao/poker-gto-100k,action_sft:train:89798,RAISE
jevonmao/poker-gto-100k,action_sft:train:89799,RAISE
jevonmao/poker-gto-100k,action_sft:train:90681,CALL
jevonmao/poker-gto-100k,action_sft:train:90682,CALL
jevonmao/poker-gto-100k,action_sft:train:90683,CALL
jevonmao/poker-gto-100k,action_sft:train:91507,CALL
jevonmao/poker-gto-100k,action_sft:train:91508,CALL
jevonmao/poker-gto-100k,action_sft:train:92053,CALL
jevonmao/poker-gto-100k,action_sft:train:92054,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:92055,CALL
jevonmao/poker-gto-100k,action_sft:train:92331,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:92333,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:92544,RAISE
jevonmao/poker-gto-100k,action_sft:train:92545,RAISE
jevonmao/poker-gto-100k,action_sft:train:92546,RAISE
jevonmao/poker-gto-100k,action_sft:train:92563,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:92565,CALL
jevonmao/poker-gto-100k,action_sft:train:93108,CALL
jevonmao/poker-gto-100k,action_sft:train:93109,CALL
jevonmao/poker-gto-100k,action_sft:train:93542,CALL
jevonmao/poker-gto-100k,action_sft:train:93543,CALL
jevonmao/poker-gto-100k,action_sft:train:93544,CALL
jevonmao/poker-gto-100k,action_sft:train:93845,CALL
jevonmao/poker-gto-100k,action_sft:train:93846,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:93847,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:93959,CALL
jevonmao/poker-gto-100k,action_sft:train:93961,CALL
jevonmao/poker-gto-100k,action_sft:train:93963,RAISE
jevonmao/poker-gto-100k,action_sft:train:93964,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:94822,CALL
jevonmao/poker-gto-100k,action_sft:train:94823,RAISE
jevonmao/poker-gto-100k,action_sft:train:95360,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:95361,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:95362,CALL
jevonmao/poker-gto-100k,action_sft:train:95749,RAISE
jevonmao/poker-gto-100k,action_sft:train:95750,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:95751,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:95965,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:95966,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:95980,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:95981,CALL
jevonmao/poker-gto-100k,action_sft:train:95982,CALL
jevonmao/poker-gto-100k,action_sft:train:96445,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:96446,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:96447,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:96693,CALL
jevonmao/poker-gto-100k,action_sft:train:96694,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:96695,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:96902,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:96903,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:96904,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:96906,RAISE
jevonmao/poker-gto-100k,action_sft:train:96907,RAISE
jevonmao/poker-gto-100k,action_sft:train:97848,CALL
jevonmao/poker-gto-100k,action_sft:train:97849,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:98594,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:98595,CALL
jevonmao/poker-gto-100k,action_sft:train:99240,CALL
jevonmao/poker-gto-100k,action_sft:train:99242,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:99615,CALL
jevonmao/poker-gto-100k,action_sft:train:99616,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:99794,RAISE
jevonmao/poker-gto-100k,action_sft:train:99795,RAISE
jevonmao/poker-gto-100k,action_sft:train:99818,CALL
jevonmao/poker-gto-100k,action_sft:train:99819,CALL
jevonmao/poker-gto-100k,action_sft:train:99820,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:99822,NO_INVEST
jevonmao/gtow-llama-sft-v3,test:1,RAISE
jevonmao/gtow-llama-sft-v3,test:14,RAISE
jevonmao/gtow-llama-sft-v3,test:15,NO_INVEST
jevonmao/gtow-llama-sft-v3,test:17,RAISE
jevonmao/gtow-llama-sft-v3,test:22,NO_INVEST
jevonmao/gtow-llama-sft-v3,test:24,RAISE
jevonmao/gtow-llama-sft-v3,test:25,CALL
jevonmao/gtow-llama-sft-v3,test:29,NO_INVEST
jevonmao/gtow-llama-sft-v3,test:31,NO_INVEST
jevonmao/gtow-llama-sft-v3,test:39,RAISE
jevonmao/gtow-llama-sft-v3,test:47,CALL
jevonmao/gtow-llama-sft-v3,test:57,NO_INVEST
jevonmao/gtow-llama-sft-v3,test:65,NO_INVEST
jevonmao/gtow-llama-sft-v3,test:67,NO_INVEST
jevonmao/gtow-llama-sft-v3,test:72,NO_INVEST
jevonmao/gtow-llama-sft-v3,test:76,RAISE
jevonmao/gtow-llama-sft-v3,test:80,NO_INVEST
jevonmao/gtow-llama-sft-v3,test:87,NO_INVEST
jevonmao/gtow-llama-sft-v3,test:92,CALL
jevonmao/gtow-llama-sft-v3,test:96,RAISE
jevonmao/gtow-llama-sft-v3,test:100,RAISE
jevonmao/gtow-llama-sft-v3,test:101,CALL
jevonmao/gtow-llama-sft-v3,test:114,NO_INVEST
jevonmao/gtow-llama-sft-v3,test:120,NO_INVEST
jevonmao/gtow-llama-sft-v3,test:128,RAISE
jevonmao/gtow-llama-sft-v3,test:132,NO_INVEST
jevonmao/gtow-llama-sft-v3,test:137,NO_INVEST
jevonmao/gtow-llama-sft-v3,test:142,CALL
jevonmao/gtow-llama-sft-v3,test:146,NO_INVEST
jevonmao/gtow-llama-sft-v3,test:148,NO_INVEST
jevonmao/gtow-llama-sft-v3,test:153,NO_INVEST
jevonmao/gtow-llama-sft-v3,test:155,NO_INVEST
jevonmao/gtow-llama-sft-v3,test:158,NO_INVEST
jevonmao/gtow-llama-sft-v3,test:164,NO_INVEST
jevonmao/gtow-llama-sft-v3,test:168,NO_INVEST
jevonmao/gtow-llama-sft-v3,test:172,CALL
jevonmao/gtow-llama-sft-v3,test:178,NO_INVEST
jevonmao/gtow-llama-sft-v3,test:186,RAISE
jevonmao/gtow-llama-sft-v3,test:195,CALL
jevonmao/gtow-llama-sft-v3,test:201,NO_INVEST
jevonmao/gtow-llama-sft-v3,test:206,NO_INVEST
jevonmao/gtow-llama-sft-v3,test:207,CALL
jevonmao/gtow-llama-sft-v3,test:214,CALL
jevonmao/gtow-llama-sft-v3,test:218,NO_INVEST
jevonmao/gtow-llama-sft-v3,test:219,NO_INVEST
jevonmao/gtow-llama-sft-v3,test:221,RAISE
jevonmao/gtow-llama-sft-v3,test:227,CALL
jevonmao/gtow-llama-sft-v3,test:239,RAISE
jevonmao/gtow-llama-sft-v3,test:243,RAISE
jevonmao/gtow-llama-sft-v3,test:244,CALL
jevonmao/gtow-llama-sft-v3,test:248,NO_INVEST
jevonmao/gtow-llama-sft-v3,test:257,NO_INVEST
jevonmao/gtow-llama-sft-v3,test:260,RAISE
jevonmao/gtow-llama-sft-v3,test:266,NO_INVEST
jevonmao/gtow-llama-sft-v3,test:275,RAISE
jevonmao/gtow-llama-sft-v3,test:276,NO_INVEST
jevonmao/gtow-llama-sft-v3,test:279,NO_INVEST
jevonmao/gtow-llama-sft-v3,test:281,NO_INVEST
jevonmao/gtow-llama-sft-v3,test:288,NO_INVEST
jevonmao/gtow-llama-sft-v3,test:294,NO_INVEST
jevonmao/gtow-llama-sft-v3,test:297,NO_INVEST
jevonmao/gtow-llama-sft-v3,test:301,CALL
jevonmao/gtow-llama-sft-v3,test:306,NO_INVEST
jevonmao/gtow-llama-sft-v3,test:317,NO_INVEST
jevonmao/gtow-llama-sft-v3,test:327,RAISE
jevonmao/gtow-llama-sft-v3,test:330,NO_INVEST
jevonmao/gtow-llama-sft-v3,test:332,NO_INVEST
jevonmao/gtow-llama-sft-v3,test:333,NO_INVEST
jevonmao/gtow-llama-sft-v3,test:339,RAISE
jevonmao/gtow-llama-sft-v3,test:349,NO_INVEST
jevonmao/gtow-llama-sft-v3,test:358,NO_INVEST
jevonmao/gtow-llama-sft-v3,test:374,NO_INVEST
jevonmao/gtow-llama-sft-v3,test:379,NO_INVEST
jevonmao/gtow-llama-sft-v3,test:382,NO_INVEST
jevonmao/gtow-llama-sft-v3,test:389,NO_INVEST
