features.to_call_bb,features.effective_stack_bb,features.players_active,features.equity_win,features.equity_win_present,features.call_max_bb,features.call_margin_bb,features.pot_certain_bb,features.pot_probable_bb,features.pot_probable_margin_bb,features.ev_certain_bb,features.ev_probable_bb,features.bet_size_bb
6.0,100.0,6.0,0.7,0.7,345.33333333333326,339.33333333333326,154.0,184.0,178.0,101.8,122.79999999999998,6.0
0.0,100.0,6.0,0.108333,0.108333,3.401857419866385,3.401857419866385,28.0,28.0,28.0,3.033324,3.033324,0.0
3.0,100.0,6.0,0.272222,0.272222,10.847316077155398,7.847316077155398,32.0,47.0,44.0,5.711104000000001,9.794434,3.0
9.0,100.0,6.0,0.041667,0.041667,0.73913660491708,-8.26086339508292,26.0,71.0,62.0,-7.916658,-6.041643,9.0
7.0,100.0,6.0,0.3,0.3,12.000000000000002,5.000000000000002,35.0,70.0,63.0,3.5,14.0,7.0
0.0,100.0,6.0,0.470833,0.470833,27.582640262903773,27.582640262903773,31.0,31.0,31.0,14.595823,14.595823,0.0
9.0,100.0,6.0,0.006944,0.006944,0.3006799213740211,-8.699320078625979,52.0,97.0,88.0,-8.638912,-8.326432,9.0
0.0,100.0,6.0,0.038889,0.038889,0.8497135086373998,0.8497135086373998,21.0,21.0,21.0,0.816669,0.816669,0.0
3.0,100.0,6.0,0.5375,0.5375,63.91891891891892,60.91891891891892,58.0,73.0,70.0,28.174999999999997,36.2375,3.0
1.0,100.0,6.0,0.008333,0.008333,0.2352846267950834,-0.7647153732049166,29.0,34.0,33.0,-0.758343,-0.7166779999999999,1.0
2.0,100.0,6.0,0.075,0.075,2.9189189189189184,0.9189189189189184,38.0,48.0,46.0,0.8500000000000001,1.5999999999999996,2.0
0.0,100.0,6.0,0.008333,0.008333,0.0504181343132321,0.0504181343132321,6.0,6.0,6.0,0.049998,0.049998,0.0
1.0,100.0,6.0,0.858333,0.858333,563.4690436022504,562.4690436022504,94.0,99.0,98.0,79.683302,83.974967,1.0
0.0,100.0,6.0,0.045833,0.045833,1.489071619538299,1.489071619538299,31.0,31.0,31.0,1.420823,1.420823,0.0
1.0,100.0,6.0,0.316667,0.316667,35.682981796576485,34.682981796576485,78.0,83.0,82.0,23.700025999999998,25.283361,1.0
9.0,100.0,6.0,0.622222,0.622222,18.11762993080593,9.11762993080593,20.0,65.0,56.0,3.44444,31.444430000000004,9.0
0.0,100.0,6.0,0.004167,0.004167,0.0418443654709173,0.0418443654709173,10.0,10.0,10.0,0.04167,0.04167,0.0
9.0,100.0,6.0,0.95,0.95,303.9999999999997,294.9999999999997,25.0,70.0,61.0,14.75,57.5,9.0
0.0,100.0,6.0,0.083333,0.083333,1.1818130247952636,1.1818130247952636,13.0,13.0,13.0,1.083329,1.083329,0.0
8.0,100.0,6.0,0.215278,0.215278,25.51330789757392,17.51330789757392,101.0,141.0,133.0,13.743078,22.354198,8.0
1.0,100.0,6.0,0.655556,0.655556,104.67762539048438,103.67762539048438,56.0,61.0,60.0,35.711136,38.988916,1.0
3.0,100.0,6.0,0.095833,0.095833,1.8018363864197653,-1.1981636135802347,20.0,35.0,32.0,-1.08334,0.354155,3.0
0.0,100.0,6.0,0.079167,0.079167,3.26698326406634,3.26698326406634,38.0,38.0,38.0,3.008346,3.008346,0.0
1.0,100.0,6.0,0.254167,0.254167,10.90504710840094,9.90504710840094,33.0,38.0,37.0,7.387511,8.658346,1.0
1.0,100.0,6.0,0.516667,0.516667,51.310413317526425,50.310413317526425,49.0,54.0,53.0,24.316682999999998,26.900018,1.0
1.0,100.0,6.0,0.775,0.775,127.44444444444446,126.44444444444446,38.0,43.0,42.0,28.45,32.325,1.0
1.0,100.0,6.0,0.4,0.4,92.66666666666669,91.66666666666669,140.0,145.0,144.0,55.0,57.0,1.0
3.0,100.0,6.0,0.641667,0.641667,64.46520973507882,61.465209735078815,39.0,54.0,51.0,22.025013,31.650018000000003,3.0
3.0,100.0,6.0,0.727778,0.727778,114.95931261984704,111.95931261984704,46.0,61.0,58.0,30.477788000000004,41.394458,3.0
1.0,100.0,6.0,0.319444,0.319444,72.75495330288764,71.75495330288764,156.0,161.0,160.0,48.833264,50.430484,1.0
5.0,100.0,6.0,0.331944,0.331944,30.30971056318632,25.30971056318632,66.0,91.0,86.0,16.908304,25.206904,5.0
0.0,100.0,6.0,0.0125,0.0125,0.0759493670886076,0.0759493670886076,6.0,6.0,6.0,0.07500000000000001,0.07500000000000001,0.0
0.0,100.0,6.0,0.245833,0.245833,5.215460236260669,5.215460236260669,16.0,16.0,16.0,3.933328,3.933328,0.0
1.0,100.0,6.0,0.4375,0.4375,110.44444444444444,109.44444444444444,143.0,148.0,147.0,61.5625,63.75,1.0
5.0,100.0,6.0,0.275,0.275,15.931034482758625,10.931034482758625,47.0,72.0,67.0,7.925000000000001,14.8,5.0
2.0,100.0,6.0,0.158333,0.158333,10.15839043232062,8.15839043232062,56.0,66.0,64.0,6.866648,8.449978,2.0
2.0,100.0,6.0,0.545833,0.545833,31.24766440538393,29.24766440538393,28.0,38.0,36.0,13.283324,18.741654,2.0
5.0,100.0,6.0,0.083333,0.083333,4.818160793396076,-0.18183920660392427,58.0,83.0,78.0,-0.16668599999999945,1.916639,5.0
9.0,100.0,6.0,0.877778,0.877778,165.18216033120052,156.18216033120052,32.0,77.0,68.0,19.088896,58.588905999999994,9.0
9.0,100.0,6.0,0.033333,0.033333,0.3793064209288204,-8.62069357907118,20.0,65.0,56.0,-8.33334,-6.833355,9.0
1.0,100.0,6.0,0.033333,0.033333,0.7586128418576408,-0.24138715814235923,23.0,28.0,27.0,-0.23334100000000002,-0.06667599999999996,1.0
1.0,100.0,6.0,0.475,0.475,124.85714285714285,123.85714285714285,139.0,144.0,143.0,65.02499999999999,67.39999999999999,1.0
8.0,100.0,6.0,0.075,0.075,6.081081081081081,-1.9189189189189193,83.0,123.0,115.0,-1.7750000000000004,1.2249999999999996,8.0
0.0,100.0,6.0,0.620833,0.620833,26.19776510086584,26.19776510086584,16.0,16.0,16.0,9.933328,9.933328,0.0
7.0,100.0,6.0,0.25,0.25,58.0,51.0,181.0,216.0,209.0,38.25,47.0,7.0
1.0,100.0,6.0,0.209722,0.209722,37.6836050098826,36.6836050098826,143.0,148.0,147.0,28.990246,30.038856,1.0
2.0,100.0,6.0,0.891667,0.891667,395.07828639472734,393.07828639472734,50.0,60.0,58.0,42.583349999999996,51.50002,2.0
3.0,100.0,6.0,0.095833,0.095833,16.32251785344964,13.32251785344964,157.0,172.0,169.0,12.045781,13.483276,3.0
8.0,100.0,6.0,0.391667,0.391667,27.04113372116916,19.04113372116916,50.0,90.0,82.0,11.58335,27.250029999999995,8.0
6.0,100.0,6.0,0.069444,0.069444,1.2686479910934971,-4.731352008906503,23.0,53.0,47.0,-4.402788,-2.3194679999999996,6.0
1.0,100.0,6.0,0.258333,0.258333,4.876396010608534,3.8763960106085342,15.0,20.0,19.0,2.8749949999999997,4.166659999999999,1.0
1.0,100.0,6.0,0.025,0.025,0.6923076923076924,-0.3076923076923076,28.0,33.0,32.0,-0.29999999999999993,-0.17499999999999993,1.0
1.0,100.0,6.0,0.0,0.0,0.0,-1.0,21.0,26.0,25.0,-1.0,-1.0,1.0
0.0,100.0,6.0,0.058333,0.058333,0.5575187407013308,0.5575187407013308,9.0,9.0,9.0,0.524997,0.524997,0.0
9.0,100.0,6.0,0.458333,0.458333,127.76905921904049,118.76905921904049,160.0,205.0,196.0,64.33328,84.958265,9.0
1.0,100.0,6.0,0.052778,0.052778,1.6158429597285535,0.6158429597285535,30.0,35.0,34.0,0.58334,0.8472299999999999,1.0
1.0,100.0,6.0,0.252778,0.252778,6.089226494937248,5.089226494937248,19.0,24.0,23.0,3.8027819999999997,5.0666720000000005,1.0
4.0,100.0,6.0,0.234722,0.234722,6.747723049662998,2.747723049662998,26.0,46.0,42.0,2.102772,6.797212,4.0
1.0,100.0,6.0,0.2625,0.2625,54.8135593220339,53.8135593220339,155.0,160.0,159.0,39.6875,41.0,1.0
0.0,100.0,6.0,0.058333,0.058333,0.619465267445923,0.619465267445923,10.0,10.0,10.0,0.58333,0.58333,0.0
1.0,100.0,6.0,0.033333,0.033333,1.7586024970336218,0.7586024970336218,52.0,57.0,56.0,0.7333160000000001,0.8999810000000001,1.0
1.0,100.0,6.0,0.373611,0.373611,103.78265582569298,102.78265582569298,175.0,180.0,179.0,64.38192500000001,66.24998000000001,1.0
1.0,100.0,6.0,0.038889,0.038889,1.4566517290926857,0.4566517290926857,37.0,42.0,41.0,0.438893,0.633338,1.0
3.0,100.0,6.0,0.173611,0.173611,34.45375482974725,31.453754829747247,167.0,182.0,179.0,25.993036999999998,28.597202,3.0
0.0,100.0,6.0,0.59375,0.59375,13.153846153846152,13.153846153846152,9.0,9.0,9.0,5.34375,5.34375,0.0
1.0,100.0,6.0,0.5375,0.5375,23.24324324324324,22.24324324324324,21.0,26.0,25.0,10.2875,12.975,1.0
9.0,100.0,6.0,0.858333,0.858333,605.8806920454306,596.8806920454306,109.0,154.0,145.0,84.558297,123.18328199999999,9.0
0.0,100.0,6.0,0.580556,0.580556,33.21860367534163,33.21860367534163,24.0,24.0,24.0,13.933343999999998,13.933343999999998,0.0
1.0,100.0,6.0,0.9,0.9,873.0000000000001,872.0000000000001,98.0,103.0,102.0,87.2,91.7,1.0
1.0,100.0,6.0,0.795833,0.795833,97.44877967546176,96.44877967546176,26.0,31.0,30.0,19.691658,23.670823,1.0
0.0,100.0,6.0,0.375,0.375,16.8,16.8,28.0,28.0,28.0,10.5,10.5,0.0
8.0,100.0,6.0,0.066667,0.066667,11.928635331655476,3.9286353316554763,175.0,215.0,207.0,3.6667250000000013,6.333405000000001,8.0
3.0,100.0,6.0,0.195833,0.195833,15.585459239187882,12.585459239187882,67.0,82.0,79.0,10.120811,13.058306000000002,3.0
9.0,100.0,6.0,0.2,0.2,10.749999999999998,1.7499999999999982,52.0,97.0,88.0,1.4000000000000004,10.400000000000002,9.0
4.0,100.0,6.0,0.1,0.1,16.88888888888889,12.88888888888889,156.0,176.0,172.0,11.600000000000001,13.600000000000001,4.0
0.0,100.0,6.0,0.291667,0.291667,27.176514436006794,27.176514436006794,66.0,66.0,66.0,19.250022,19.250022,0.0
9.0,100.0,6.0,0.008333,0.008333,0.1344483581686191,-8.865551641831381,25.0,70.0,61.0,-8.791675,-8.41669,9.0
1.0,100.0,6.0,0.245833,0.245833,32.59662647662918,31.596626476629183,101.0,106.0,105.0,23.829133,25.058298,1.0
1.0,100.0,6.0,0.291667,0.291667,3.7058883321827447,2.7058883321827447,10.0,15.0,14.0,1.9166699999999999,3.375005,1.0
1.0,100.0,6.0,0.016667,0.016667,2.508525596110372,1.5085255961103718,149.0,154.0,153.0,1.4833830000000003,1.5667180000000003,1.0
1.0,100.0,6.0,0.272222,0.272222,57.60298882351487,56.60298882351487,155.0,160.0,159.0,41.194410000000005,42.55552,1.0
0.0,100.0,6.0,0.116667,0.116667,8.717009327173331,8.717009327173331,66.0,66.0,66.0,7.700022000000001,7.700022000000001,0.0
1.0,100.0,6.0,0.073611,0.073611,5.641669968015596,4.641669968015596,72.0,77.0,76.0,4.299992,4.668047,1.0
1.0,100.0,6.0,0.608333,0.608333,24.85102906295399,23.85102906295399,17.0,22.0,21.0,9.341661,12.383326,1.0
0.0,100.0,6.0,0.216667,0.216667,4.425540606613024,4.425540606613024,16.0,16.0,16.0,3.466672,3.466672,0.0
3.0,100.0,6.0,0.011111,0.011111,0.4157261330644794,-2.5842738669355207,40.0,55.0,52.0,-2.55556,-2.3888949999999998,3.0
3.0,100.0,6.0,0.941667,0.941667,2486.015085800492,2483.015085800492,157.0,172.0,169.0,144.841719,158.966724,3.0
1.0,100.0,6.0,0.655556,0.655556,293.0973510933563,292.0973510933563,155.0,160.0,159.0,100.61118,103.88896,1.0
1.0,100.0,6.0,0.2125,0.2125,2.4285714285714284,1.4285714285714284,10.0,15.0,14.0,1.125,2.1875,1.0
0.0,100.0,6.0,0.041667,0.041667,0.2173931190932588,0.2173931190932588,5.0,5.0,5.0,0.20833500000000002,0.20833500000000002,0.0
4.0,100.0,6.0,0.130556,0.130556,14.715712570332306,10.715712570332306,102.0,122.0,118.0,9.316712,11.927832,4.0
3.0,100.0,6.0,0.395833,0.395833,10.482744009520546,7.482744009520546,19.0,34.0,31.0,4.520827,10.458321999999999,3.0
1.0,100.0,6.0,0.051389,0.051389,0.4875560161119784,-0.5124439838880216,10.0,15.0,14.0,-0.48611000000000004,-0.22916500000000006,1.0
5.0,100.0,6.0,0.008333,0.008333,0.3193148506504704,-4.68068514934953,43.0,68.0,63.0,-4.641681,-4.433356,5.0
1.0,100.0,6.0,0.316667,0.316667,65.80497941706312,64.80497941706312,143.0,148.0,147.0,44.283381,45.866716,1.0
1.0,100.0,6.0,0.108333,0.108333,2.7943828806045303,1.7943828806045303,24.0,29.0,28.0,1.5999919999999999,2.141657,1.0
5.0,100.0,6.0,0.6,0.6,62.99999999999999,57.99999999999999,47.0,72.0,67.0,23.2,38.199999999999996,5.0
0.0,100.0,6.0,0.029167,0.029167,0.6008654423572334,0.6008654423572334,20.0,20.0,20.0,0.58334,0.58334,0.0
0.0,100.0,6.0,0.519444,0.519444,58.36983827066981,58.36983827066981,54.0,54.0,54.0,28.049976,28.049976,0.0
0.0,100.0,6.0,0.420833,0.420833,10.172647958188223,10.172647958188223,14.0,14.0,14.0,5.891662,5.891662,0.0
1.0,100.0,6.0,0.045833,0.045833,4.707387700475912,3.7073877004759117,99.0,104.0,103.0,3.5374669999999995,3.7666319999999995,1.0
2.0,100.0,6.0,0.645833,0.645833,65.64696315579937,63.64696315579937,38.0,48.0,46.0,22.541654,28.999983999999998,2.0
0.0,100.0,6.0,0.027778,0.027778,1.3142965289820636,1.3142965289820636,46.0,46.0,46.0,1.277788,1.277788,0.0
8.0,100.0,6.0,0.125,0.125,7.714285714285714,-0.2857142857142856,62.0,102.0,94.0,-0.25,4.75,8.0
9.0,100.0,6.0,0.045833,0.045833,2.017451871632534,-6.9825481283674655,51.0,96.0,87.0,-6.662517,-4.600032000000001,9.0
1.0,100.0,6.0,0.245833,0.245833,12.386718061119089,11.386718061119089,39.0,44.0,43.0,8.587487,9.816652,1.0
0.0,100.0,6.0,0.075,0.075,1.7027027027027026,1.7027027027027026,21.0,21.0,21.0,1.575,1.575,0.0
8.0,100.0,6.0,0.229167,0.229167,8.621637890438008,0.6216378904380075,37.0,77.0,69.0,0.47917900000000024,9.645859000000002,8.0
1.0,100.0,6.0,0.025,0.025,3.6410256410256414,2.6410256410256414,143.0,148.0,147.0,2.575,2.7,1.0
1.0,100.0,6.0,0.7875,0.7875,222.35294117647052,221.35294117647052,61.0,66.0,65.0,47.0375,50.975,1.0
9.0,100.0,6.0,0.295833,0.295833,34.86976668886784,25.86976668886784,92.0,137.0,128.0,18.216636,31.529121000000004,9.0
1.0,100.0,6.0,0.104167,0.104167,1.0465153661452524,0.046515366145252424,10.0,15.0,14.0,0.041669999999999874,0.562505,1.0
8.0,100.0,6.0,0.208333,0.208333,9.473665063719974,1.4736650637199737,44.0,84.0,76.0,1.1666519999999991,9.499972,8.0
6.0,100.0,6.0,0.533333,0.533333,26.285679081657797,20.285679081657797,29.0,59.0,53.0,9.466656999999998,25.466647,6.0
1.0,100.0,6.0,0.561806,0.561806,14.103036554585412,13.103036554585412,12.0,17.0,16.0,5.741672,8.550702000000001,1.0
9.0,100.0,6.0,0.170833,0.170833,18.13061060075956,9.13061060075956,97.0,142.0,133.0,7.570801000000003,15.258286000000002,9.0
1.0,100.0,6.0,0.225,0.225,7.838709677419355,6.838709677419355,28.0,33.0,32.0,5.3,6.425,1.0
1.0,100.0,6.0,0.322222,0.322222,5.229502875572828,4.229502875572828,12.0,17.0,16.0,2.866664,4.477774,1.0
2.0,100.0,6.0,0.361111,0.361111,80.26083091115984,78.26083091115984,144.0,154.0,152.0,49.999984000000005,53.611094,2.0
0.0,100.0,6.0,0.141667,0.141667,2.145636949761922,2.145636949761922,13.0,13.0,13.0,1.8416709999999998,1.8416709999999998,0.0
2.0,100.0,6.0,0.1,0.1,3.2222222222222223,1.2222222222222223,31.0,41.0,39.0,1.1,2.1000000000000005,2.0
6.0,100.0,6.0,0.7,0.7,98.0,92.0,48.0,78.0,72.0,27.599999999999994,48.599999999999994,6.0
5.0,100.0,6.0,0.198611,0.198611,40.64468566451498,35.64468566451498,169.0,194.0,189.0,28.565259000000005,33.530534,5.0
0.0,100.0,6.0,0.0625,0.0625,0.3333333333333333,0.3333333333333333,5.0,5.0,5.0,0.3125,0.3125,0.0
0.0,100.0,6.0,0.033333,0.033333,0.1724120095131001,0.1724120095131001,5.0,5.0,5.0,0.166665,0.166665,0.0
0.0,100.0,6.0,0.025,0.025,0.6153846153846155,0.6153846153846155,24.0,24.0,24.0,0.6000000000000001,0.6000000000000001,0.0
5.0,100.0,6.0,0.091667,0.091667,3.733959902370606,-1.2660400976293942,42.0,67.0,62.0,-1.1499860000000002,1.1416889999999995,5.0
0.0,100.0,6.0,0.066667,0.066667,0.4285737244906159,0.4285737244906159,6.0,6.0,6.0,0.400002,0.400002,0.0
5.0,100.0,6.0,0.329167,0.329167,33.857193966307555,28.857193966307555,74.0,99.0,94.0,19.358358,27.587533,5.0
1.0,100.0,6.0,0.319444,0.319444,9.38773591005002,8.38773591005002,21.0,26.0,25.0,5.708324,7.305543999999999,1.0
0.0,100.0,6.0,0.233333,0.233333,1.5217362948972633,1.5217362948972633,5.0,5.0,5.0,1.166665,1.166665,0.0
5.0,100.0,6.0,1.0,1.0,16983.0,16978.0,22.0,47.0,42.0,17.0,42.0,5.0
0.0,100.0,6.0,0.266667,0.266667,1.8181849173567808,1.8181849173567808,5.0,5.0,5.0,1.333335,1.333335,0.0
1.0,100.0,6.0,0.166667,0.166667,31.60007584003034,30.60007584003034,159.0,164.0,163.0,25.500053,26.333388000000003,1.0
1.0,100.0,6.0,0.133333,0.133333,4.923062721898954,3.9230627218989538,33.0,38.0,37.0,3.3999890000000006,4.066654000000001,1.0
1.0,100.0,6.0,0.036111,0.036111,5.095084599990248,4.095084599990248,137.0,142.0,141.0,3.9472069999999997,4.127762,1.0
1.0,100.0,6.0,0.004167,0.004167,0.2134062639016782,-0.7865937360983218,52.0,57.0,56.0,-0.783316,-0.762481,1.0
5.0,100.0,6.0,0.366667,0.366667,15.052653185606944,10.052653185606944,31.0,56.0,51.0,6.366677000000001,15.533352,5.0
5.0,100.0,6.0,0.809028,0.809028,199.1093772909117,194.1093772909117,52.0,77.0,72.0,37.069455999999995,57.295156,5.0
3.0,100.0,6.0,0.686111,0.686111,310.38922039319635,307.38922039319635,145.0,160.0,157.0,96.486095,106.77776,3.0
0.0,100.0,6.0,0.365278,0.365278,5.754928929515598,5.754928929515598,10.0,10.0,10.0,3.65278,3.65278,0.0
7.0,100.0,6.0,0.708333,0.708333,160.28545567376494,153.28545567376494,73.0,108.0,101.0,44.708309,69.499964,7.0
1.0,100.0,6.0,0.395833,0.395833,11.793087010710614,10.793087010710614,19.0,24.0,23.0,6.520827,8.499991999999999,1.0
0.0,100.0,6.0,0.1625,0.1625,6.014925373134329,6.014925373134329,31.0,31.0,31.0,5.0375000000000005,5.0375000000000005,0.0
0.0,100.0,6.0,0.158333,0.158333,1.693065072053437,1.693065072053437,9.0,9.0,9.0,1.424997,1.424997,0.0
1.0,100.0,6.0,0.5375,0.5375,62.75675675675675,61.75675675675675,55.0,60.0,59.0,28.5625,31.25,1.0
0.0,100.0,6.0,0.483333,0.483333,19.645135067654795,19.645135067654795,21.0,21.0,21.0,10.149993,10.149993,0.0
1.0,100.0,6.0,0.2375,0.2375,47.967213114754095,46.967213114754095,155.0,160.0,159.0,35.8125,37.0,1.0
1.0,100.0,6.0,0.473611,0.473611,53.98414480545756,52.98414480545756,61.0,66.0,65.0,27.890271,30.258326,1.0
0.0,100.0,6.0,0.220833,0.220833,6.802125860053108,6.802125860053108,24.0,24.0,24.0,5.299992,5.299992,0.0
1.0,100.0,6.0,0.875,0.875,266.0,265.0,39.0,44.0,43.0,33.125,37.5,1.0
1.0,100.0,6.0,0.516667,0.516667,125.06913246147066,124.06913246147066,118.0,123.0,122.0,59.966706,62.550041,1.0
1.0,100.0,6.0,0.386111,0.386111,23.271482303804103,22.271482303804103,38.0,43.0,42.0,13.672217999999999,15.602773,1.0
1.0,100.0,6.0,0.033333,0.033333,2.2758385255729228,1.2758385255729228,67.0,72.0,71.0,1.233311,1.399976,1.0
2.0,100.0,6.0,0.052778,0.052778,0.5014685047433441,-1.498531495256656,11.0,21.0,19.0,-1.419442,-0.891662,2.0
1.0,100.0,6.0,0.716667,0.716667,422.4124581323038,421.4124581323038,168.0,173.0,172.0,119.400056,122.98339100000001,1.0
0.0,100.0,6.0,0.063889,0.063889,1.4332370840637487,1.4332370840637487,21.0,21.0,21.0,1.341669,1.341669,0.0
1.0,100.0,6.0,0.458333,0.458333,43.15378821305341,42.15378821305341,52.0,57.0,56.0,22.833316,25.124981,1.0
5.0,100.0,6.0,0.583333,0.583333,60.199917440066045,55.199917440066045,48.0,73.0,68.0,22.999983999999998,37.583309,5.0
0.0,100.0,6.0,0.05,0.05,0.8421052631578948,0.8421052631578948,16.0,16.0,16.0,0.8,0.8,0.0
1.0,100.0,6.0,0.05,0.05,3.1578947368421053,2.1578947368421053,61.0,66.0,65.0,2.0500000000000003,2.3000000000000003,1.0
5.0,100.0,6.0,0.25,0.25,19.666666666666668,14.666666666666668,64.0,89.0,84.0,11.0,17.25,5.0
0.0,100.0,6.0,0.208333,0.208333,3.421045717454435,3.421045717454435,13.0,13.0,13.0,2.708329,2.708329,0.0
8.0,100.0,6.0,0.45,0.45,41.72727272727272,33.72727272727272,59.0,99.0,91.0,18.55,36.550000000000004,8.0
0.0,100.0,6.0,0.008333,0.008333,0.0420151119276934,0.0420151119276934,5.0,5.0,5.0,0.041665,0.041665,0.0
0.0,100.0,6.0,0.2,0.2,6.000000000000001,6.000000000000001,24.0,24.0,24.0,4.800000000000001,4.800000000000001,0.0
2.0,100.0,6.0,0.575,0.575,39.23529411764705,37.23529411764705,31.0,41.0,39.0,15.825,21.575,2.0
5.0,100.0,6.0,0.063889,0.063889,1.8427333937962485,-3.1572666062037515,32.0,57.0,52.0,-2.955552,-1.358327,5.0
0.0,100.0,6.0,0.454167,0.454167,38.27486062586908,38.27486062586908,46.0,46.0,46.0,20.891682,20.891682,0.0
0.0,100.0,6.0,0.370833,0.370833,5.304628182978447,5.304628182978447,9.0,9.0,9.0,3.3374970000000004,3.3374970000000004,0.0
9.0,100.0,6.0,0.133333,0.133333,2.461531360949477,-6.538468639050523,25.0,70.0,61.0,-5.666675,0.3333100000000009,9.0
7.0,100.0,6.0,0.272222,0.272222,10.47327069518452,3.473270695184519,35.0,70.0,63.0,2.5277700000000003,12.05554,7.0
1.0,100.0,6.0,0.025,0.025,0.5641025641025642,-0.4358974358974358,23.0,28.0,27.0,-0.42499999999999993,-0.29999999999999993,1.0
1.0,100.0,6.0,0.141667,0.141667,24.427251428058806,23.427251428058806,149.0,154.0,153.0,20.108382999999996,20.816717999999998,1.0
1.0,100.0,6.0,0.008333,0.008333,0.3109118282649317,-0.6890881717350683,38.0,43.0,42.0,-0.683346,-0.641681,1.0
1.0,100.0,6.0,0.983333,0.983333,1356.97240055199,1355.97240055199,24.0,29.0,28.0,22.599992,27.516657000000002,1.0
6.0,100.0,6.0,0.05,0.05,7.157894736842106,1.1578947368421062,142.0,172.0,166.0,1.1000000000000005,2.5999999999999996,6.0
8.0,100.0,6.0,0.183333,0.183333,15.0407828404968,7.040782840496799,75.0,115.0,107.0,5.749974999999999,13.083295,8.0
1.0,100.0,6.0,0.779167,0.779167,532.77461701829,531.77461701829,152.0,157.0,156.0,117.433384,121.32921900000001,1.0
1.0,100.0,6.0,0.1625,0.1625,4.462686567164179,3.4626865671641793,24.0,29.0,28.0,2.9000000000000004,3.7125000000000004,1.0
1.0,100.0,6.0,0.8875,0.8875,646.8888888888886,645.8888888888886,83.0,88.0,87.0,72.6625,77.1,1.0
0.0,100.0,6.0,0.908333,0.908333,49.54525619906834,49.54525619906834,5.0,5.0,5.0,4.541665,4.541665,0.0
1.0,100.0,6.0,0.575,0.575,119.05882352941174,118.05882352941174,89.0,94.0,93.0,50.175,53.05,1.0
1.0,100.0,6.0,0.788889,0.788889,190.57907451530232,189.57907451530232,52.0,57.0,56.0,40.022228,43.966673,1.0
1.0,100.0,6.0,0.495833,0.495833,22.619804548889554,21.619804548889554,24.0,29.0,28.0,10.899992000000001,13.379157000000001,1.0
1.0,100.0,6.0,0.308333,0.308333,55.27702203517011,54.27702203517011,125.0,130.0,129.0,37.541625,39.083290000000005,1.0
9.0,100.0,6.0,0.408333,0.408333,51.07035207304109,42.07035207304109,83.0,128.0,119.0,24.891638999999998,43.266624,9.0
0.0,100.0,6.0,0.141667,0.141667,4.621371891794909,4.621371891794909,28.0,28.0,28.0,3.9666759999999996,3.9666759999999996,0.0
9.0,100.0,6.0,0.061111,0.061111,1.7573930464623613,-7.2426069535376385,36.0,81.0,72.0,-6.8000039999999995,-4.050009,9.0
0.0,100.0,6.0,0.05,0.05,1.0526315789473684,1.0526315789473684,20.0,20.0,20.0,1.0,1.0,0.0
1.0,100.0,6.0,0.3875,0.3875,34.795918367346935,33.795918367346935,56.0,61.0,60.0,20.7,22.6375,1.0
0.0,100.0,6.0,0.063889,0.063889,1.364987699108332,1.364987699108332,20.0,20.0,20.0,1.27778,1.27778,0.0
1.0,100.0,6.0,0.825,0.825,174.4285714285714,173.4285714285714,38.0,43.0,42.0,30.349999999999998,34.475,1.0
4.0,100.0,6.0,0.095833,0.095833,4.451595778213538,0.45159577821353825,46.0,66.0,62.0,0.4083180000000004,2.3249779999999998,4.0
8.0,100.0,6.0,0.181944,0.181944,37.142503691678805,29.142503691678805,175.0,215.0,207.0,23.8402,31.117959999999997,8.0
1.0,100.0,6.0,0.791667,0.791667,516.8010444816712,515.8010444816712,137.0,142.0,141.0,107.45837900000001,111.416714,1.0
0.0,100.0,6.0,0.58125,0.58125,29.14925373134329,29.14925373134329,21.0,21.0,21.0,12.20625,12.20625,0.0
1.0,100.0,6.0,0.145833,0.145833,27.317000071414604,26.317000071414604,161.0,166.0,165.0,22.479112999999998,23.208278,1.0
8.0,100.0,6.0,0.145833,0.145833,26.4633438191829,18.4633438191829,163.0,203.0,195.0,15.770778999999997,21.604098999999998,8.0
0.0,100.0,6.0,0.177778,0.177778,1.0810827246169523,1.0810827246169523,5.0,5.0,5.0,0.88889,0.88889,0.0
2.0,100.0,6.0,0.206944,0.206944,14.09103014162934,12.09103014162934,56.0,66.0,64.0,9.588864,11.658304,2.0
0.0,100.0,6.0,0.175,0.175,6.575757575757576,6.575757575757576,31.0,31.0,31.0,5.425,5.425,0.0
1.0,100.0,6.0,0.258333,0.258333,8.70785001894381,7.707850018943811,26.0,31.0,30.0,5.716658,7.008322999999999,1.0
1.0,100.0,6.0,0.161111,0.161111,15.748331424062064,14.748331424062064,83.0,88.0,87.0,12.372213,13.177768,1.0
0.0,100.0,6.0,0.4,0.4,9.333333333333334,9.333333333333334,14.0,14.0,14.0,5.6000000000000005,5.6000000000000005,0.0
9.0,100.0,6.0,0.6,0.6,40.49999999999999,31.499999999999993,36.0,81.0,72.0,12.599999999999998,39.6,9.0
0.0,100.0,6.0,0.116667,0.116667,4.094352865793534,4.094352865793534,31.0,31.0,31.0,3.616677,3.616677,0.0
0.0,100.0,6.0,0.016667,0.016667,0.5254344154014968,0.5254344154014968,31.0,31.0,31.0,0.516677,0.516677,0.0
9.0,100.0,6.0,0.054167,0.054167,8.647633355994133,-0.35236664400586726,160.0,205.0,196.0,-0.33328000000000024,2.104234999999999,9.0
